R,English,中文,同义,次数,总次数,正确率
0.597045055,nautical,航海的,water,0.0,0.0,
0.5492016479999999,avowal,承认，公开宣布,declaration,0.0,0.0,
0.667933046,ossify,(使)硬化，(使)僵化,hardened conventional and opposed to change,0.0,0.0,
0.889527579,meet,合适的,very proper,0.0,0.0,
0.081171141,tactile,有触觉的，能触知的,touch; tangible,0.0,0.0,
0.25912618,clamor,喧闹，喧哗，噪声,"loud, inharmonious",0.0,0.0,
0.212920229,proprietary,私营的,privately owned,0.0,0.0,
0.7166157459999999,flock,聚集，集体行动,travel in a flock,0.0,0.0,
0.965552159,articulate,清晰地表达；表达清晰的,1. clearly distinctly; 2. able to express clearly,0.0,0.0,
0.664296556,septic,腐败的，感染的,putrefaction,0.0,0.0,
0.445517491,nonplus,使迷惑，使困窘,perplex,0.0,0.0,
0.666004625,diversity,多样性,variety multiformity,0.0,0.0,
0.223390237,partisan,有偏见的人；偏袒的,one side,0.0,0.0,
0.665541068,glacial,极冷的；冷漠的，无感情的,1. extremely cold; 2. devoid of warmth,0.0,0.0,
0.170551975,chasm,分歧，(意见、利益或忠诚上的)明显差异,a pronounced difference,0.0,0.0,
0.8948902940000001,flounder,笨拙地行动，挣扎,act clumsily,0.0,0.0,
0.464220184,steadfast,坚定的，忠诚的,firm in brief,0.0,0.0,
0.7220323040000001,brim,边缘，边界；充满,1. outer margin; 2. full often to overflowing,0.0,0.0,
0.099672447,florid,辞藻华丽的，花哨的,full of fancy expressions,0.0,0.0,
0.525841997,homogenize,使统一化,make agree with a single established standard,0.0,0.0,
0.66470333,irk,使烦恼，使厌倦,irritating,0.0,0.0,
0.53549451,unflagging,不懈的，不知疲倦的,not declining in strength,0.0,0.0,
0.124216805,volition,意志，自愿选择的行为,making one's own choices,0.0,0.0,
0.054422792000000005,sacrosanct,极为神圣的，不可侵犯的,most sacred,0.0,0.0,
0.709784799,eavesdrop,偷听,listen secretly,0.0,0.0,
0.55849087,fallible,可能出错的,erroneous,0.0,0.0,
0.8540193540000001,broach,提出讨论,present for discussion,0.0,0.0,
0.785995587,supple,易弯曲的，柔软的,bent; pliant,0.0,0.0,
0.90718275,trepidation,恐惧，战栗,apprehension,0.0,0.0,
0.845815394,stoic,隐忍的，冷静的,unaffected by pleasure or pain,0.0,0.0,
0.195675404,proclaim,宣告，使…公之于众,declare publicly,0.0,0.0,
0.017187798,wither,枯萎，凋谢,become sapless,0.0,0.0,
0.198418805,premeditate,预谋,think about beforehand,0.0,0.0,
0.009321169,punctilious,注意细节的，一丝不苟的,attentive to details,0.0,0.0,
0.085928594,dated,过时的,passed its time of use,0.0,0.0,
0.334019442,arrest,停止；逮捕；吸引(某人)注意力,1. stopping to a standstill; 2. keep under one’s control; 3.hold attention,0.0,0.0,
0.34239530100000004,verdant,(因长满植物而)翠绿的，郁郁葱葱的,green with vegatation,0.0,0.0,
0.444541369,guzzle,狂饮,drink greedily,0.0,0.0,
0.083723936,panoramic,全景的,complete view,0.0,0.0,
0.256944057,toady,马屁精；拍马屁,"flatters, gaining favors",0.0,0.0,
0.74484034,somatic,肉体的,of the body,0.0,0.0,
0.465388341,disciple,信徒，追随者,follower,0.0,0.0,
0.003024626,fantasy,幻想；产生幻想,1. imaginative fiction; 2. form a mental picture,0.0,0.0,
0.805451617,tangy,刺激的,powerfully stimulating,0.0,0.0,
0.896723385,husband,节俭，勤俭持家,use economically,0.0,0.0,
0.835571458,arrogance,n．傲慢，自大,overbearing pride,0.0,0.0,
0.211007861,malaise,不舒服,bodily discomfort,0.0,0.0,
0.6586774320000001,precedent,先例，前例；先前的,1. an earlier occurrence; 2. cause to happen,0.0,0.0,
0.8577466690000001,appurtenance,附属物,subordinate,0.0,0.0,
0.8670871040000001,pious,(信仰上)虔诚的,showing devotion to divine worship,0.0,0.0,
0.34438952,mar,破坏，削弱,impair,0.0,0.0,
0.074543271,circuitous,迂回的，不直接的,not being forthright,0.0,0.0,
0.30813650800000003,melodramatic,感情夸张的，伤感的,exaggeratedly emotional,0.0,0.0,
0.878033446,confine,限制,keep within limits,0.0,0.0,
0.010663597,vitality,活力，生命力,vigor,0.0,0.0,
0.591376954,prospect,探查，勘探,go into discovery,0.0,0.0,
0.8191461109999999,rubicund,红润的，健康的,healthy rosiness,0.0,0.0,
0.71975362,don,穿上,put on,0.0,0.0,
0.921031996,redoubtable,杰出的，值得尊敬的；可怕的,1. worthy of respect; 2. arousing fear,0.0,0.0,
0.59739536,demur,表示异议，反对,opposition; object,0.0,0.0,
0.7906815909999999,disinter,(从墓地里)掘出,take out,0.0,0.0,
0.388559459,serene,安静的,free from uproar,0.0,0.0,
0.789622817,yokel,乡下人，天真纯朴的人,inhabitant of a rural area,0.0,0.0,
0.8966108079999999,downplay,轻描淡写，不予重视,minimize significance,0.0,0.0,
0.08135589,milieu,环境，氛围,the physical or social setting,0.0,0.0,
0.277826842,prune,修剪；修整,cut off,0.0,0.0,
0.064459201,endeavor,努力，奋斗；努力做，拼搏,1. conscientious or concerted effort; 2. devote serious and sustained effort,0.0,0.0,
0.7778289279999999,abeyance,中止，搁置,inactivity,0.0,0.0,
0.753880755,euphoria,感觉极其愉快,overwhelming usually pleasurable,0.0,0.0,
0.8625341059999999,savant,博学之士，学者,learning,0.0,0.0,
0.621120469,provincial,狭隘(的),limited in perspective,0.0,0.0,
0.7776204240000001,observant,警惕的，警觉的；严格遵守(规章、制度或原则)的,1. paying close attentions; 2. diligent in obseving a law,0.0,0.0,
0.7669326009999999,inane,空洞的,lacking significance,0.0,0.0,
0.390482672,slight,不重要的；轻蔑，看不起；忽略，疏忽,1. deficient in weight; 2. treat with disdain; 3.fail to give proper attention,0.0,0.0,
0.364367662,dictate,(仗着地位、权力)下令,request,0.0,0.0,
0.680265125,tedious,冗长乏味的,tiresome; dullness;boring,0.0,0.0,
0.908481236,voracious,有很大含量的，贪吃的；贪婪的，如饥似渴的,1. huge appetite; 2. insatiable,0.0,0.0,
0.274972201,outgrowth,结果，后果,a condition traceable to a cause,0.0,0.0,
0.8594133979999999,amorphous,无固定形状的,shapeless,0.0,0.0,
0.334904602,recondite,深奥的，难解的,difficult to comprehend,0.0,0.0,
0.535391191,fumble,笨拙地做,awkward attempts,0.0,0.0,
0.7697074559999999,wan,苍白的，病态的,poor health,0.0,0.0,
0.341620885,hallow,尊敬，把…视为神圣,respect,0.0,0.0,
0.671580023,propensity,倾向，癖好,a natural inclination,0.0,0.0,
0.705016048,acquiesce,勉强同意；默许,accept tacitly or passively,0.0,0.0,
0.837346629,jubilant,喜悦的,joyful,0.0,0.0,
0.396622281,potentiate,加强，激活,make more active,0.0,0.0,
0.189443631,lurid,恐怖的，令人反感的,causing revulsion,0.0,0.0,
0.016730895,nocturnal,夜间的,in the night,0.0,0.0,
0.579477722,waffle,胡扯,talk foolishly,0.0,0.0,
0.521392805,stringent,严格的,marked by rigor,0.0,0.0,
0.051592276,speck,小点，少量,small amount,0.0,0.0,
0.147811608,awry,出差错的(地),off course,0.0,0.0,
0.941060624,overbearing,专横傲慢的,arrogant,0.0,0.0,
0.547136194,repertoire,(技术、设备或原料等的)详单,complete list,0.0,0.0,
0.107965304,cowardice,懦弱，不坚定,lack of courage,0.0,0.0,
0.977447596,categorical,没有例外的；绝对的,absolute,0.0,0.0,
0.724941609,obligatory,强制性的,compulsory,0.0,0.0,
0.45438852,solvent,有偿付能力的；溶剂,1. able to pay debets; 2. another substance is dissolved,0.0,0.0,
0.8169165279999999,boggle,(因为怀疑、恐惧)犹豫,hesitate,0.0,0.0,
0.102890856,alleviate,缓和，减轻,"relieve, lessen",0.0,0.0,
0.13949055300000002,impede,妨碍，阻碍,slow the progress of,0.0,0.0,
0.903632797,stentorian,声音洪亮的,loud,0.0,0.0,
0.474650705,edible,可食用的,eaten,0.0,0.0,
0.051662408,homily,冗长乏味的道德讲演或训诫,admonition,0.0,0.0,
0.248957037,tendentious,有偏见的,biased,0.0,0.0,
0.042851016,extol,赞美；吹捧,praise,0.0,0.0,
0.15603186300000002,incogitant,考虑不周的，不体谅的,inconsiderate,0.0,0.0,
0.7660663000000001,rein,抑制，限制抑制，控制,keep with certain boundaries,0.0,0.0,
0.938928924,calligraphy,(优美的)书法,elegant handwriting,0.0,0.0,
0.124829107,condole,表达同情,express sympathetic sorrow,0.0,0.0,
0.032023523,penance,忏悔,regret,0.0,0.0,
0.70607921,alacrity,反应迅速，乐意，欣然,"promptness, readiness",0.0,0.0,
0.842125428,susceptible,容易受伤害的,likely to meet with harm,0.0,0.0,
0.633048187,impertinent,无关紧要的；粗鲁无礼的，大胆的,1. not having relevance; 2. insolent rudeness,0.0,0.0,
0.931880727,rive,撕开,tear apart,0.0,0.0,
0.093645405,quaff,大口地喝,drink heartily,0.0,0.0,
0.185450203,blatant,(让人生厌地)惹人注目的,noticeable,0.0,0.0,
0.295445909,mettle,勇气；毅力，耐力,1. strength of spirit; 2. stamina,0.0,0.0,
0.242530449,mollycoddle,宠爱，溺爱,excessive indulgence,0.0,0.0,
0.371963961,gossamer,虚无缥缈的东西；轻薄的；薄弱的,1. insubstantial; 2. light,0.0,0.0,
0.7131696009999999,cursory,匆忙的，不注意细节的,excessive or careless speed,0.0,0.0,
0.199637545,skittish,容易受到惊吓的，胆小的；善变的，多变的,1. easily frightened; 2. likely to change,0.0,0.0,
0.44031593,dignified,高贵庄严的,"serious, formal",0.0,0.0,
0.204773334,row,争吵，争执,expression of differing opinions,0.0,0.0,
0.6015871979999999,carouse,畅饮，狂饮作乐,drink liquor freely,0.0,0.0,
0.7219707040000001,cow,恐吓，威胁,frighten with threats,0.0,0.0,
0.885179424,deploy,(有目的地)展开；调度，部署,spread out,0.0,0.0,
0.857521104,voluptuous,奢侈逸乐的，沉溺酒色的,enjoyments luxury,0.0,0.0,
0.087905576,reconstitute,重建，(尤其是通过加水)使复原,restore by adding water,0.0,0.0,
0.298299824,ephemeral,短暂的,very short time,0.0,0.0,
0.762487467,brassy,厚脸皮的，不知羞耻的,displaying rude boldness,0.0,0.0,
0.5028379279999999,importune,恳求，迫切请求,urgent manner,0.0,0.0,
0.363301661,derelict,玩忽职守的，不认真的,lacking duty; carelessly,0.0,0.0,
0.501177512,prosecution,实行，执行,the doing of an action,0.0,0.0,
0.488112089,satiate,(使)饱足(的)，过分满足(的),satisfy fully,0.0,0.0,
0.816653937,accidental,意外发生的，偶然的,unexpectedly,0.0,0.0,
0.983448151,gloat,幸灾乐祸，自鸣得意,self-satisfaction,0.0,0.0,
0.344431769,nil,不存在，零,nothing,0.0,0.0,
0.338588047,accede,赞成,approval or conscent,0.0,0.0,
0.8081944670000001,undue,过度的，过多的,going beyond a normal,0.0,0.0,
0.8199820170000001,crucial,非常重要的，决定性的,extremely significant,0.0,0.0,
0.10225977,xenophobe,仇视(或畏惧)外国人(或外国事物)者,fearful of what is foreign,0.0,0.0,
0.26332925,paradigm,典范，模范,pattern,0.0,0.0,
0.022205078,sodden,湿透的；使…湿透,1. penetrated by water; 2. wet thoroughly,0.0,0.0,
0.30168273,scrappy,好斗的，好吵架的,aggressive,0.0,0.0,
0.013507904,airtight,无瑕疵的,no flaw,0.0,0.0,
0.914042134,cozen,诱骗,mislead by fraud,0.0,0.0,
0.386831473,nurture,培育，培养,provide with understanding,0.0,0.0,
0.068471062,damper,抑制因素,restrains; depresses,0.0,0.0,
0.6732101779999999,consilience,融合,linking together,0.0,0.0,
0.7040252309999999,plangent,凄凉的，哀伤的,plaintive,0.0,0.0,
0.863729874,imperturbable,沉着冷静的，淡定的,extremely calm,0.0,0.0,
0.519388583,negotiate,商量，谈判,by mutual agreement,0.0,0.0,
0.024642383,obliterate,除去,remove,0.0,0.0,
0.784182988,compulsive,不能自拔的,caused by an irrisistible urge,0.0,0.0,
0.229077198,pine,渴望，奢望,yearn intensely,0.0,0.0,
0.015254199,philistine,市侩(注重物质而鄙视智慧或艺术的人),a person guided by materialism,0.0,0.0,
0.8539194379999999,demotic,通俗的，大众化的,common,0.0,0.0,
0.817222604,calcify,使僵化,make inflexible or unchangeable,0.0,0.0,
0.772344543,heinous,可憎的，十恶不赦的,hatefully,0.0,0.0,
0.472292779,plastic,可塑的,susceptible of being modified,0.0,0.0,
0.141210723,outrageous,过分的，难以容忍的；极坏的，极可怕的,1. exceeding the limits; 2. bad or horrible,0.0,0.0,
0.83273147,invincible,不可战胜的，不可超越的,incapable conquered,0.0,0.0,
0.599687282,atrocious,极坏的，极其残忍的,extremely wicked,0.0,0.0,
0.589600867,pan,严厉批评,harsh criticism,0.0,0.0,
0.76181663,explicit,表达清晰的；成熟的，完全形成的,1. fully revealed or expressed ; 2. fully developed ,0.0,0.0,
0.296496872,affluent,富裕的,sufficient,0.0,0.0,
0.949010199,inconsequential,不重要的,no significance,0.0,0.0,
0.379620044,wholesome,有益身心健康的,promoting health,0.0,0.0,
0.5847652489999999,lubricate,使润滑,reduce friction,0.0,0.0,
0.114737909,foster,促进，鼓励，培养,help the growth,0.0,0.0,
0.25964159600000003,deadlock,僵局；使陷入僵局，使停顿,1. a state of inaction or neutralization; 2. to a deadlock,0.0,0.0,
0.729862535,humbug,骗子,deceptive,0.0,0.0,
0.638965541,faultfinder,吹毛求疵的人,petty criticism,0.0,0.0,
0.22599991,eleemosynary,慈善的,charity,0.0,0.0,
0.7151549420000001,affirm,声称…为真，肯定…属实,valid or confirmed,0.0,0.0,
0.328636972,acerbic,(心情、心境或者语调)尖酸的,cause hurt feeling,0.0,0.0,
0.6653104479999999,sequela,结果,secondary resuly,0.0,0.0,
0.57629735,supplement,增补，补充,complete for a deficiency ,0.0,0.0,
0.442179949,segment,分割；部分,separate,0.0,0.0,
0.183761206,sanguine,乐观的，确信的,free from doubt,0.0,0.0,
0.6804490059999999,impecunious,贫穷的,no money,0.0,0.0,
0.947214081,haphazard,无秩序的，无目标的,"lack of plan, order, or direction",0.0,0.0,
0.448151163,beige,缺乏特征的,lacking distinction,0.0,0.0,
0.710240643,denude,脱去，使赤裸,bare,0.0,0.0,
0.084022234,bumble,含糊不清地说，杂乱无章地说,"rapidly, inarticulately",0.0,0.0,
0.681274417,wayward,刚愎自用的，不服管束的,following one's own inclinations,0.0,0.0,
0.166690381,husk,剥去,remove,0.0,0.0,
0.87042171,furor,喧闹，狂怒；激动，狂热,intense excitement,0.0,0.0,
0.403372156,brandish,(带有威胁性地)挥舞,shake menacingly,0.0,0.0,
0.733351429,civility,彬彬有礼,politeness,0.0,0.0,
0.5451517379999999,squall,尖叫,scream,0.0,0.0,
0.998812905,audacious,大胆的，(但往往)愚勇的,fearlessly recklesssly,0.0,0.0,
0.245358361,contentious,引起争论的；好争论的，好战的,1. argumentative; 2. exhibiting a wearisome tendency,0.0,0.0,
0.571080364,intrinsic,固有的，内在的,essential,0.0,0.0,
0.15159821199999998,piquant,令人振奋的,provocative,0.0,0.0,
0.291649945,mendacious,撒谎的，虚假的,lies,0.0,0.0,
0.332955964,cluster,一群人,small number of persons,0.0,0.0,
0.24352667600000005,pushover,容易做的工作,something that is easy to do,0.0,0.0,
0.611145688,purloin,偷窃,steal,0.0,0.0,
0.7823132190000001,venom,恶意，恶毒的用心,desire to cause pain,0.0,0.0,
0.466475868,antipathy,厌恶，反感,aversion; dislike,0.0,0.0,
0.33163061,illuminate,阐明,make plain,0.0,0.0,
0.977402969,disarm,使息怒，平息，抚慰,lessen,0.0,0.0,
0.934830338,malevolent,恶意的，恶毒的,vicious,0.0,0.0,
0.35669369100000003,neutralize,使无效,make inoperative or ineffective,0.0,0.0,
0.753133033,inanimate,无生命的,not living,0.0,0.0,
0.472574765,aggressive,好斗的；强有力的，强烈的,1. attack; 2. forcefulness,0.0,0.0,
0.883363028,fluky,侥幸的,happening by good luck,0.0,0.0,
0.7889354829999999,veto,否决，禁止,"forbid, prohibit",0.0,0.0,
0.139902946,patent,显而易见的，明显的；专利,1. readily visible; 2. an official right only allowed to make or sell,0.0,0.0,
0.667086395,sermon,布道，说教,public speech,0.0,0.0,
0.010969597,menace,威胁，使处于危险,intention to harm,0.0,0.0,
0.480439727,anonymous,匿名的,not named,0.0,0.0,
0.007950386,deride,嘲弄，嘲笑,contemptuous mirth,0.0,0.0,
0.249341813,quotidian,每日的；平凡的,commonplace,0.0,0.0,
0.366965111,wretched,极差的；沮丧的,1. poor in quality; 2. dejected,0.0,0.0,
0.875717764,reign,统治权占统治地位或盛行,be predominant,0.0,0.0,
0.7277086970000001,novice,新手，初学者,a person new to a field,0.0,0.0,
0.85347545,vacuous,茫然的，愚蠢的,lack of intelligence,0.0,0.0,
0.395445779,fury,暴怒,rage,0.0,0.0,
0.8359228879999999,autocracy,独裁政府,government with unlimited power,0.0,0.0,
0.240314645,half-baked,不明智的,lack of good sense or judgment,0.0,0.0,
0.85110564,glean,收集,collect,0.0,0.0,
0.719382827,analogous,相似的，可比较的,common,0.0,0.0,
0.429266125,vaunt,吹嘘,boastfully,0.0,0.0,
0.367049514,appealing,吸引人的,"attractive, inviting",0.0,0.0,
0.950027372,piddling,微不足道的,so trifling or trivial,0.0,0.0,
0.329670569,outmaneuver,以策略取胜,overcome,0.0,0.0,
0.8209265040000001,retainer,家仆,service,0.0,0.0,
0.5049509870000001,glossy,平滑的，有光泽的,smooth surface,0.0,0.0,
0.16444527,upbraid,(严厉地)谴责，责骂,reproach severely,0.0,0.0,
0.720308567,banish,驱逐出境,leave a country,0.0,0.0,
0.63188168,voluble,健谈的，话多的,ready speech,0.0,0.0,
0.05667098,juggernaut,无法阻挡的力量，摧毁一切的强大力量,overwhelming force,0.0,0.0,
0.563667905,lapse,小过失,slight error,0.0,0.0,
0.08327103,posit,假定，断定,assume the existence of,0.0,0.0,
0.637854865,intoxicant,使人陶醉的东西(尤指饮料),intoxicates,0.0,0.0,
0.513044995,trifling,细微的，不重要的,lacking in significance,0.0,0.0,
0.349802671,footloose,无拘无束的，自由的,having no attachments,0.0,0.0,
0.449293239,barren,无效的；贫瘠的,1. unproductive; 2. deficient,0.0,0.0,
0.6670891,lull,相对平静时期，间隙；使镇静，使安心,1. momentary halt; 2. free from distress,0.0,0.0,
0.120050404,convoluted,复杂的，费解的,complicated,0.0,0.0,
0.778402713,esoteric,深奥难懂的,difficult to understand,0.0,0.0,
0.712766386,testimony,证词，声明,authentication,0.0,0.0,
0.7346193809999999,precipitate,匆忙的；促使，导致,1. acting with careless speed; 2. cause to happen,0.0,0.0,
0.226762892,strident,刺耳的,harsh sound,0.0,0.0,
0.585634063,preclude,预先阻止,make impossible in advance,0.0,0.0,
0.042061203,hamstring,使无效，使无力,ineffective,0.0,0.0,
0.767579074,instigate,煽动，激起,urge forward; stir up,0.0,0.0,
0.25363898,imposing,宏伟壮丽的,impressive,0.0,0.0,
0.24096731,subsidy,补助金，津贴,monetary,0.0,0.0,
0.563711698,formidable,艰难的,requiring effort,0.0,0.0,
0.028192614,requite,酬谢，报答；报仇,1. make repayment; 2. punish in kind,0.0,0.0,
0.414159328,dissuade,劝阻，反对,deter persuasion or exhortation,0.0,0.0,
0.603779438,bellwether,领导者，带头人,one that takes the lead,0.0,0.0,
0.362831017,vile,丑陋的；(道德上)可鄙的，卑鄙的,1. unpleasant to look at; 2. morally despicable,0.0,0.0,
0.185225722,clog,阻碍物；阻碍,1. something that makes movement; 2. creat difficulty,0.0,0.0,
0.6554512370000001,glaze,给…上釉，妆点,coat; glaze,0.0,0.0,
0.262814029,inculpate,归罪于,incriminate,0.0,0.0,
0.156467806,majestic,宏伟壮丽的,impressively beautiful,0.0,0.0,
0.948519905,reluctant,不情愿的，反感的,showing unwillingness,0.0,0.0,
0.863156004,pulchritude,美丽,beauty,0.0,0.0,
0.633340357,parity,相称，同等，平等,being equal,0.0,0.0,
0.155961283,sensation,轰动事件,intense interest,0.0,0.0,
0.985421078,legion,大量的,numerous,0.0,0.0,
0.445218916,fable,神话，传说；谎言，虚构,1. story of upernatural happenings; 2. statement made in order to deceive,0.0,0.0,
0.23815707,nonentity,不重要的人,little consequence,0.0,0.0,
0.817516657,soliloquy,(尤指自言自语的)独白,without addressing a listener,0.0,0.0,
0.418600063,subordinate,下级的；次要的；征服,1. lower rank; 2. under one's control,0.0,0.0,
0.02653318,reprieve,对…暂缓处刑，免罪,postpone or cancel punishment,0.0,0.0,
0.371745738,offish,冷淡的,aloof,0.0,0.0,
0.276086799,disprove,反驳，证明为假,prove to be false,0.0,0.0,
0.352103919,offhand,即兴的，没有准备的,without premeditation,0.0,0.0,
0.812211302,forestall,预先阻止,prevent beforehand,0.0,0.0,
0.140461298,incommensurate,不相称的,too large or too small,0.0,0.0,
0.747254823,salient,显著的，最突出的,conspicuously,0.0,0.0,
0.223900396,defray,支付,undertake the payment,0.0,0.0,
0.599942634,ruffle,使粗糙；扰乱，打扰,1. destroy smoothness; 2. disturb,0.0,0.0,
0.819699345,partition,分割，划分,dividing,0.0,0.0,
0.240819313,puny,微小的，弱小的,weak,0.0,0.0,
0.62778784,profligate,挥金如土的，挥霍的；败家子,1. recklessly wasteful; 2. people who spend money freely,0.0,0.0,
0.222987164,malignant,恶毒的，邪恶的,having a desire to cause someone pain,0.0,0.0,
0.977027489,pedant,书呆子，墨守成规之人,one to sticks to formal rules,0.0,0.0,
0.127486577,hallmark,典型的特征,conspicuous feature,0.0,0.0,
0.887515425,paradox,矛盾，悖论,opposed to common sense,0.0,0.0,
0.4976607770000001,craven,非常懦弱的，因胆小而遭人鄙视的,lacking courage,0.0,0.0,
0.273638949,riveting,吸引人的，极迷人的,"absorbing,engrossing",0.0,0.0,
0.749588226,profusion,丰富，大量,abundance,0.0,0.0,
0.902605008,entreat,恳求,ask urgently,0.0,0.0,
0.301569978,cower,畏缩,cringe in fear,0.0,0.0,
0.8659886640000001,channel,将…导向，投入,move to a central point,0.0,0.0,
0.6635893279999999,renegade,背教者，叛徒,allegiance,0.0,0.0,
0.936742028,automatic,自发的，情不自禁的,spontaneously or unconsciously,0.0,0.0,
0.745952524,confront,直接对抗，直面,come face to face with hostility,0.0,0.0,
0.975617646,shadow,偷偷尾随；遮蔽，(使)变暗,"1. secretly,trail; 2. gloomy",0.0,0.0,
0.025329386,coax,哄骗,cajole,0.0,0.0,
0.040634387,proffer,献出，提供,offer,0.0,0.0,
0.160663534,sepulchral,阴沉的；丧葬的,lacking the cheer,0.0,0.0,
0.250332496,grovel,卑躬屈膝,draw back; fearful submission,0.0,0.0,
0.852455023,pungent,辛辣的，讽刺的,use of wit to cause hurt feelings,0.0,0.0,
0.699516881,exude,分泌，流出,flow forth,0.0,0.0,
0.71156684,revenge,报复，复仇为…复仇,retaliation,0.0,0.0,
0.450727892,compelling,极具说服力的,persuade,0.0,0.0,
0.339862701,fretful,易怒的，烦躁的,vexed,0.0,0.0,
0.704024122,verify,校验，证实,determine accuracy,0.0,0.0,
0.446720323,invective,侮辱性的,characterized by insult,0.0,0.0,
0.237453825,smug,自大的，自鸣得意的,opinion of oneself,0.0,0.0,
0.7095970779999999,piebald,混合的，杂糅而成的,consisting of different colors,0.0,0.0,
0.431702236,slack,松弛的；疏忽的，大意的,1. not tightly fastened; 2. failing to give proper care; ,0.0,0.0,
0.287087125,strike,攻击；击打；袭击，攻击；撞击,1. force or violence; 2. deliver a blow; 3. violent action; 4. forceful contact; ,0.0,0.0,
0.020080298,porous,多孔可渗透的,admitting the passage of liquid,0.0,0.0,
0.595299563,taunt,嘲弄性质疑，挑衅,challenge; jeer at,0.0,0.0,
0.31391757800000003,swagger,自夸，吹嘘,boast,0.0,0.0,
0.635781787,exorbitant,过度的,exceeding the customary or appropriate limits,0.0,0.0,
0.432754708,countervail,抗衡，抵消,exert force against,0.0,0.0,
0.433814894,allay,减轻,reduce intensity,0.0,0.0,
0.688059128,willful,固执的，倔强的,obstinately and self-willed,0.0,0.0,
0.328057337,subterfuge,诡计,deception to conceal,0.0,0.0,
0.70147344,bumptious,专横傲慢的，自以为是的,having a feeling of supreority,0.0,0.0,
0.8565668120000001,lustrous,有光泽的,shiny,0.0,0.0,
0.932079455,clumsy,笨拙的,lacking nimbleness,0.0,0.0,
0.01139608,forge,伪造；锻造，铸就,1. imitate falsely; 2. form,0.0,0.0,
0.250107722,coma,昏迷，深度无知觉,a state of profound unconsciousness,0.0,0.0,
0.194481185,careworn,忧心忡忡的，焦虑的,showing grief,0.0,0.0,
0.6288331070000001,hermetic,深奥的,abstruseness,0.0,0.0,
0.732446525,viscid,有粘性的,glutinous,0.0,0.0,
0.6826999840000001,ameliorate,改善，改进,become better; improve,0.0,0.0,
0.860363868,adulterate,掺杂，加入低等成分,impure by addition,0.0,0.0,
0.046312381,languish,变得衰弱,become feeble,0.0,0.0,
0.691833767,paradise,快乐，狂喜,pleasurable emotion,0.0,0.0,
0.878449868,divulge,泄露(秘密),known confidence or secret,0.0,0.0,
0.160073111,fanciful,不切实际的，荒谬的,without regard for reason,0.0,0.0,
0.018416422,tantrum,勃然大怒，发脾气,bad temper,0.0,0.0,
0.6350938770000001,domicile,为…提供住处,provide domicile,0.0,0.0,
0.195237985,fester,感染，溃烂，腐烂,corrupt,0.0,0.0,
0.571613079,bootless,无用的,useless,0.0,0.0,
0.912837044,emollient,起缓和作用的,less intense,0.0,0.0,
0.118677269,coalesce,合并，融合,fuse,0.0,0.0,
0.902139607,manumit,解放(奴隶),release from slavery,0.0,0.0,
0.7958430470000001,boisterous,喧嚷的，吵闹的,noisily turbulent,0.0,0.0,
0.858252582,galvanize,(好似用电击)刺激,stimulate; excite,0.0,0.0,
0.014535222,inveigh,激烈抗议，表示强烈不满,protest vehemently,0.0,0.0,
0.730521098,gallant,英勇的,brave; chivalrous,0.0,0.0,
0.213840053,poseur,故作姿态、不真诚的人,an affected or insincere person,0.0,0.0,
0.815749968,complacency,自满，无忧患意识,a feeling of self-satisfaction,0.0,0.0,
0.068314816,coop,监禁，困于…之中,confine,0.0,0.0,
0.6897219859999999,bohemian,特立独行之人,protest against or indifference to convention,0.0,0.0,
0.527673806,playful,爱开玩笑的,joking or teasing,0.0,0.0,
0.3837632,stolid,无动于衷的，感情麻木的,little emotion,0.0,0.0,
0.054720979,dogmatic,武断的，自以为是的,strongly held opinions,0.0,0.0,
0.471562486,badinage,打趣，善意的玩笑,banter,0.0,0.0,
0.447699926,trope,比喻；陈词滥调,1. figurative; 2. used by many people,0.0,0.0,
0.902554604,brash,愚勇的，鲁莽的,bold,0.0,0.0,
0.192226712,founder,建立者；完败,1. one establishes; 2. fail utterly,0.0,0.0,
0.330610807,pathological,不正常的，病态的,markedly abnormal,0.0,0.0,
0.443581524,sanctify,使神圣，将…敬为神,make holy,0.0,0.0,
0.201294177,hubris,狂妄自大,exaggerated ride or self-confidence,0.0,0.0,
0.73167285,canonize,使崇高，使神圣,high status or value,0.0,0.0,
0.141927629,snub,轻视，不理睬,contempt or neglect,0.0,0.0,
0.8119705509999999,gamble,赌博，孤注一掷,bet,0.0,0.0,
0.211415959,nip,少量；小口吃喝,1. small amount; 2. in small amount,0.0,0.0,
0.884001688,submerge,使淹没,under water,0.0,0.0,
0.398691566,bewitching,迷人的，令人着迷的,attract,0.0,0.0,
0.509838581,scorch,炙烤，烘干,burn make dry,0.0,0.0,
0.5430071,effulgent,光辉灿烂的,resplendent,0.0,0.0,
0.86549462,sprightly,活泼的，充满活力的,full of vitality,0.0,0.0,
0.20799168,cast,提出；抛弃,1. put forth; 2. get rid off,0.0,0.0,
0.903384025,vocation,职业,employed,0.0,0.0,
0.969901922,pellucid,清晰明确的，易懂的,transparently clear,0.0,0.0,
0.459936455,flirt,调情,behave amorously,0.0,0.0,
0.987683479,evince,表明,make known,0.0,0.0,
0.166548347,pout,(尤指撅嘴或板着脸)表示不悦,show displeasure,0.0,0.0,
0.517114426,charlatan,骗子，装懂的人,a person who makes fraudulent,0.0,0.0,
