R,English,中文,同义,次数,总次数,正确率
0.30168273,exceptional,例外的，特别的，非凡的,extraordinary,0.0,0.0,
0.013507904,pecuniary,金钱上的,money,0.0,0.0,
0.914042134,madcap,热爱冒险的人；大胆的，鲁莽的,1. one who seeks out dangerous adventures; 2. foolishly bold,0.0,0.0,
0.386831473,ominous,凶兆的,omen evil,0.0,0.0,
0.068471062,callow,不老练的，不成熟的,lacking in adult experience,0.0,0.0,
0.6732101779999999,abandon,放纵；放弃,1. freedom from constraint; 2. withdraw,0.0,0.0,
0.7040252309999999,bedeck,装饰，点缀,make more attractive,0.0,0.0,
0.863729874,nurture,培育，培养,provide with understanding,0.0,0.0,
0.519388583,effervesce,兴奋，热情洋溢,high spirits,0.0,0.0,
0.024642382999999997,hypothetical,假设，前提条件；假定的,1. starting point; 2. assumption; speculation,0.0,0.0,
0.784182988,somber,悲伤的，不愉快的,lacking in cheer,0.0,0.0,
0.229077198,valediction,告别词,address farewell,0.0,0.0,
0.015254199,saccharine,像糖一样的，有甜味的；做作的，矫情的,1. sugar; 2. appealing to the emotions; ,0.0,0.0,
0.8539194379999999,cozen,诱骗,mislead by fraud,0.0,0.0,
0.817222604,eleemosynary,慈善的,charity,0.0,0.0,
0.772344543,foible,小缺点,minor flaw,0.0,0.0,
0.472292779,potentiate,加强，激活,make more active,0.0,0.0,
0.141210723,luxurious,奢侈的,excessive gratification,0.0,0.0,
0.83273147,grin,咧嘴笑，咧嘴笑着表示,express an emotion,0.0,0.0,
0.599687282,synopsis,摘要，概要,outline; abstract or a summary,0.0,0.0,
0.589600867,initiate,创始，发动促进,cause beginning,0.0,0.0,
0.76181663,homely,其貌不扬的，朴素简单的,not attractive,0.0,0.0,
0.29649687199999997,jocular,搞笑的，欢乐的,"joking, playful",0.0,0.0,
0.949010199,consternation,惊愕，恐慌，恐惧,paralyzing dismay,0.0,0.0,
0.379620044,primitive,原始的,belonging to an early level,0.0,0.0,
0.5847652489999999,scurrilous,说粗话的,vulgar,0.0,0.0,
0.114737909,besmirch,诽谤，玷污,detract from the honor,0.0,0.0,
0.25964159600000003,barter,以物换物,trade without money,0.0,0.0,
0.729862535,travail,辛苦劳动,arduous,0.0,0.0,
0.638965541,slump,v暴跌，急剧下降,decline suddenly,0.0,0.0,
0.22599991,waylay,埋伏，伏击,attack,0.0,0.0,
0.7151549420000001,snag,障碍,difficulty,0.0,0.0,
0.32863697199999997,distort,扭曲，歪曲,twist,0.0,0.0,
0.6653104479999999,debark,(使)下船(飞机，车等)；卸(客，货),unload from a ship or an airplane,0.0,0.0,
0.57629735,fluky,侥幸的,happening by good luck,0.0,0.0,
0.44217994899999996,cataclysmal,灾难性的,bringing about ruin,0.0,0.0,
0.183761206,wretched,极差的；沮丧的,1. poor in quality; 2. dejected,0.0,0.0,
0.6804490059999999,meddle,干涉，管闲事,intrude,0.0,0.0,
0.9472140809999999,sybarite,沉溺于奢侈逸乐者，酒色之徒,devoted luxury,0.0,0.0,
0.44815116299999996,censure,公开表示反对，谴责,express public disapproval of ,0.0,0.0,
0.710240643,rant,(尤指长时间的)训斥，责骂,angry scolding,0.0,0.0,
0.084022234,gargantuan,巨大的,tremendous,0.0,0.0,
0.681274417,impuissance,无权，虚弱,lack of power,0.0,0.0,
0.166690381,skirt,绕行，避开,go around,0.0,0.0,
0.87042171,convert,改变，转化,alter the physical nature,0.0,0.0,
0.40337215600000004,egoistic,利己的，以自我为中心的,centered in oneself,0.0,0.0,
0.733351429,fetid,恶臭的,offensive smell,0.0,0.0,
0.5451517379999999,majestic,宏伟壮丽的,impressively beautiful,0.0,0.0,
0.998812905,wither,枯萎，凋谢,become sapless,0.0,0.0,
0.24535836100000002,consequence,结果；重要性，价值,1. something produced by a cause; 2. importance,0.0,0.0,
0.571080364,pompous,浮夸的；傲慢的,1. excessively ornate; 2. having self-importance,0.0,0.0,
0.15159821199999998,clarion,清楚响亮的,loud and clear,0.0,0.0,
0.291649945,self-abasement,自卑，自谦,humiliation,0.0,0.0,
0.332955964,heartfelt,真心实意的,genuine,0.0,0.0,
0.24352667600000003,admonish,建议；责备,1. give advice; 2. reprove gently,0.0,0.0,
0.611145688,diatribe,长篇抨击性演讲,long scolding,0.0,0.0,
0.7823132190000001,abbreviate,缩写，缩短,briefer,0.0,0.0,
0.46647586799999996,gild,(带欺骗性地)修改，润色,deceptively attractive,0.0,0.0,
0.33163061,sublime,崇高的，庄严的,high moral,0.0,0.0,
0.977402969,infiltrate,秘密潜入,enter surreptitiously,0.0,0.0,
0.9348303379999999,conflate,混合,turn into a single mass,0.0,0.0,
0.35669369100000003,saturate,使饱和，浸透,wet thoroughly,0.0,0.0,
0.753133033,explicate,解释，说明,detailed explanation,0.0,0.0,
0.472574765,punctilious,注意细节的，一丝不苟的,attentive to details,0.0,0.0,
0.883363028,pseudonym,假名，笔名,fictitious name,0.0,0.0,
0.7889354829999999,irk,使烦恼，使厌倦,irritating,0.0,0.0,
0.139902946,exhilarate,使高兴；使兴奋,make cheerful,0.0,0.0,
0.667086395,veto,否决，禁止,"forbid, prohibit",0.0,0.0,
0.010969597,ephemeral,短暂的,very short time,0.0,0.0,
0.48043972700000004,insolent,粗野的，无礼的,rude,0.0,0.0,
0.007950386,fracas,争吵，吵闹,physical dispute; noisy fight,0.0,0.0,
0.249341813,penitent,悔过的,regretful,0.0,0.0,
0.366965111,steadfast,坚定的，忠诚的,firm in brief,0.0,0.0,
0.875717764,coquette,调情，不认真对待,flirt,0.0,0.0,
0.7277086970000001,svelte,(女人)体态苗条的，优雅的,slim,0.0,0.0,
0.85347545,rift,分裂，不和,break ,0.0,0.0,
0.395445779,detain,拘留，扣留,hold; keep,0.0,0.0,
0.8359228879999999,prosperous,成功的，繁盛的,marked by vigorous growth,0.0,0.0,
0.240314645,accidental,意外发生的，偶然的,unexpectedly,0.0,0.0,
0.85110564,considerable,(数量上)可观(而值得注意)的；值得考虑的，重要的,1. sufficiently large in size; 2. a school specializing in fine arts,0.0,0.0,
0.719382827,swagger,自夸，吹嘘,boast,0.0,0.0,
0.429266125,glutinous,胶状的，粘的,glue,0.0,0.0,
0.36704951399999997,viable,可行的,being done,0.0,0.0,
0.950027372,carnal,肉体的，物质的；世俗的,1. relating to the physical; 2. worldly,0.0,0.0,
0.32967056899999997,scorn,轻蔑，鄙视，不屑,"reject,contemptible",0.0,0.0,
0.8209265040000001,affable,和蔼的，温和的,ease friendliness,0.0,0.0,
0.5049509870000001,archaic,过时的，久远的,no current,0.0,0.0,
0.16444527,piebald,混合的，杂糅而成的,consisting of different colors,0.0,0.0,
0.720308567,propagate,传播，宣传,spread out,0.0,0.0,
0.63188168,asperity,(举止、性情)粗暴；(环境)艰苦,"1. roughness; 2. rigor, severity",0.0,0.0,
0.05667098,prolong,延长，拖延,lengthen in extent,0.0,0.0,
0.563667905,divert,使转向；使消遣,1. deflect; 2. agreeably,0.0,0.0,
0.08327103,concoct,捏造，编造,invent to deceive someone,0.0,0.0,
0.637854865,congeal,凝固，固化,change from a fluid to a soid state,0.0,0.0,
0.513044995,prevalent,流行的，普遍的,commonly accepted,0.0,0.0,
0.349802671,wily,狡诈的，狡猾的,deceptive and cunning,0.0,0.0,
0.449293239,appropriate,私自挪用；适当的,1. take possession without permission; 2. suitable,0.0,0.0,
0.6670891,crave,热望,have an intense desire for,0.0,0.0,
0.120050404,sensation,轰动事件,intense interest,0.0,0.0,
0.778402713,lank,细长瘦弱的；不僵硬的，柔软松弛的,1. long and lean; 2. not stiff; limp,0.0,0.0,
0.712766386,frivolous,轻浮的；不重要的,1. unbecoming levity; 2. little importance,0.0,0.0,
0.7346193809999999,rapt,狂喜的，狂热的,pleasurable emotion,0.0,0.0,
0.226762892,epicure,美食家,one with discriminating tastes,0.0,0.0,
0.585634063,clout,权力，影响力,influence,0.0,0.0,
0.042061203,tiff,小争吵,petty quarrel,0.0,0.0,
0.767579074,peripheral,辅助性的,available to supply,0.0,0.0,
0.25363898,nip,少量；小口吃喝,1. small amount; 2. in small amount,0.0,0.0,
0.24096731,cellular,多孔的,porous,0.0,0.0,
0.563711698,irrigate,灌溉；冲洗,1. supply water; 2. flush,0.0,0.0,
0.028192613999999998,penance,忏悔,regret,0.0,0.0,
0.414159328,methodical,井然有序的，有条理的,systematic order,0.0,0.0,
0.603779438,ponderous,沉重的,of great weight,0.0,0.0,
0.36283101700000003,integral,完整的,not lacking any part,0.0,0.0,
0.18522572199999998,prodigious,巨大的；惊人的，了不起的,1. enormous; 2. causing astounishmeny,0.0,0.0,
0.6554512370000001,revision,修订,making different,0.0,0.0,
0.262814029,perspicuity,清晰明了,clearness and lucidity,0.0,0.0,
0.156467806,portentous,预兆性的，凶兆的,showing a sign of evil,0.0,0.0,
0.948519905,myriad,无限的，大量的,indefinite number,0.0,0.0,
0.863156004,quiescent,平静的，静止的,inactive,0.0,0.0,
0.633340357,reprobate,堕落者，道德败坏的人堕落的，放荡的,unprincipled person,0.0,0.0,
0.155961283,inter,埋葬,place in grave,0.0,0.0,
0.985421078,seminal,创新的,creative,0.0,0.0,
0.445218916,frosty,寒冷的；无强烈感情的，冷淡的,1. low temperature; 2. lacking in friendliness or warmth,0.0,0.0,
0.23815707,fabulous,幻想中的，不真实的；极好的,1. in the imagination; 2. extremely pleasing,0.0,0.0,
0.817516657,digress,脱离主题,turn aside main subject,0.0,0.0,
0.41860006299999997,antithetical,完全对立的，相反的,direct and unequivocal opposition,0.0,0.0,
0.02653318,desultory,无计划的，无目的的,lacking plan,0.0,0.0,
0.371745738,reconcile,使和解，协调,harmony,0.0,0.0,
0.276086799,surly,脾气不好的,churlish in mood,0.0,0.0,
0.352103919,quotidian,每日的；平凡的,commonplace,0.0,0.0,
0.812211302,pernicious,有害的,highly injurious,0.0,0.0,
0.140461298,disparate,迥然不同的,"distinct, different, dissimiliar",0.0,0.0,
0.747254823,primordial,原始的，最初的,happening first,0.0,0.0,
0.223900396,tentative,暂时性的，尝试的,not fully developed,0.0,0.0,
0.599942634,cavil,挑剔，吹毛求疵,quibble,0.0,0.0,
0.819699345,chokehold,压制,a force that stops something from growing,0.0,0.0,
0.240819313,palpable,明显的，易觉察的,obvious,0.0,0.0,
0.62778784,adhere,服从，遵守,according to the commands,0.0,0.0,
0.222987164,constitute,指派，任命；构成,1. appoint to an office; 2. make up ,0.0,0.0,
0.977027489,counterpart,(地位、功能)对等的人或物,same function or characteristics,0.0,0.0,
0.127486577,conundrum,无法解决的问题，迷,a dilemma,0.0,0.0,
0.887515425,lustrous,有光泽的,shiny,0.0,0.0,
0.49766077700000005,repudiate,否认,declare not the be ture,0.0,0.0,
0.27363894899999996,plague,瘟疫；折磨，使…痛苦,1. a widespread disease; 2. cause persistent suffering,0.0,0.0,
0.749588226,protocol,正确的礼仪规范,a code of correct conduct,0.0,0.0,
0.902605008,myopic,缺乏远见的，缺乏辨识能力的,lack of foresight,0.0,0.0,
0.301569978,prudent,明智的；小心谨慎的，审慎的,1. wise; 2. circumspection,0.0,0.0,
0.8659886640000001,manifest,显然的，明显易懂的；显现，显露,1. understanding; 2. make evident,0.0,0.0,
0.6635893279999999,bellwether,领导者，带头人,one that takes the lead,0.0,0.0,
0.936742028,restitution,补偿，赔偿,a making good for some injury,0.0,0.0,
0.745952524,quack,骗子医生，江湖郎中,pretender,0.0,0.0,
0.9756176459999999,raffish,低俗的,crudeness,0.0,0.0,
0.025329386000000002,obtuse,愚钝的,absorb ideas readily,0.0,0.0,
0.040634387,wax,增大，增强,increase,0.0,0.0,
0.160663534,maladroit,笨拙的,lack of nimbleness,0.0,0.0,
0.250332496,minimize,将…减到最少；可以低估,1. reduce to smallest; 2. underestimate,0.0,0.0,
0.852455023,chary,非常谨慎的,cautious,0.0,0.0,
0.699516881,ingratiating,讨人喜欢的；逢迎的，意在奉承的,1. winning favor; 2. gain favor,0.0,0.0,
0.71156684,discriminate,区分；歧视,1. perceive distinguishing; recognize; 2. dffenerce,0.0,0.0,
0.450727892,disinterested,公正的，无偏见的,free from selfish; unbiased,0.0,0.0,
0.339862701,embrace,乐于接受,"willingly, eagerly",0.0,0.0,
0.704024122,assertive,自信的,self-assured,0.0,0.0,
0.446720323,grandstand,为了给人留下印象而表演，哗众取宠,impress,0.0,0.0,
0.237453825,lullaby,使镇静，使安心,free from distress,0.0,0.0,
0.7095970779999999,riot,喧闹，暴乱,publie violence,0.0,0.0,
0.431702236,jarring,刺耳的,discordant,0.0,0.0,
0.287087125,dismay,使失去勇气；使不安，使焦虑,"1. lose courage; 2. trouble, uneasy",0.0,0.0,
0.020080298,toy,草率或不认真地对待,handle thoughtlessly,0.0,0.0,
0.595299563,contaminate,污染，感染,stain,0.0,0.0,
0.31391757800000003,impotent,无力的，无能的,lacking in power,0.0,0.0,
0.635781787,tempestuous,突然的，剧烈的,sudden or violent,0.0,0.0,
0.432754708,sanctify,使神圣，将…敬为神,make holy,0.0,0.0,
0.433814894,dissipate,驱散；浪费,1. drive away; ; 2. disperse,0.0,0.0,
0.688059128,leer,一瞥，斜眼看,sidelong,0.0,0.0,
0.328057337,tortuous,转弯抹角的,indirect,0.0,0.0,
0.70147344,asymmetrical,不平衡的，不对称的,no balance,0.0,0.0,
0.8565668120000001,pandemonium,喧嚣，骚动,noise,0.0,0.0,
0.932079455,fussy,谨慎的；挑剔的,1. involving great care; 2. hard to please,0.0,0.0,
0.01139608,conservative,守旧的，不愿改变的；不招摇的，低调的,1. tending to oppose change; 2. not excessively showy,0.0,0.0,
0.250107722,spent,精疲力竭的；用废的,1. drained of energy; 2. no longer useful,0.0,0.0,
0.194481185,liken,显示相似，把…比作,show as similar,0.0,0.0,
0.6288331070000001,indurate,铁石心肠的，冷酷无情的；使变硬,1. a lack of sympathy; 2. physically firm,0.0,0.0,
0.732446525,ductile,易受影响的,easily led,0.0,0.0,
0.6826999840000001,spectrum,光谱；范围，系列,sequence or range,0.0,0.0,
0.860363868,institute,创立，制定,eatablish,0.0,0.0,
0.046312381,fetter,束缚,restrain from motion,0.0,0.0,
0.691833767,approbation,同意,approval,0.0,0.0,
0.878449868,mediocre,平庸的；质量中等偏差的,moderate,0.0,0.0,
0.160073111,diligent,勤勉的，辛勤的,"steady, earnest, energetic",0.0,0.0,
0.018416422,wry,坚持错误的,stubborn to wrong,0.0,0.0,
0.6350938770000001,mangle,弄砸,ruin,0.0,0.0,
0.195237985,repute,(尤指好的)名声，名誉,good reputation,0.0,0.0,
0.571613079,enamel,装饰,adorn,0.0,0.0,
0.9128370440000001,saturnine,忧郁的，阴沉的,lacking in cheer,0.0,0.0,
0.118677269,gall,(使)焦躁，激怒,irritate,0.0,0.0,
0.9021396070000001,connoisseur,专家；鉴赏家(尤指艺术领域),1. a person with a high level of knowledge; 2. a person who enjoys with apperciation of art,0.0,0.0,
0.7958430470000001,edifice,大厦，大建筑物；基础，基本框架,1. massive structure; 2. basic form,0.0,0.0,
0.858252582,libertine,放荡不羁者,without moral restraint,0.0,0.0,
0.014535221999999999,hoard,贮藏，秘藏,keep hidden,0.0,0.0,
0.730521098,minute,仔细的，谨小慎微的；小的，不重要的,1. carefully scrutiny; 2. of small important,0.0,0.0,
0.213840053,explicit,表达清晰的；成熟的，完全形成的,1. fully revealed or expressed ; 2. fully developed ,0.0,0.0,
0.815749968,jaundice,(因嫉妒或厌世而产生的)偏见,bias,0.0,0.0,
0.068314816,warmonger,好战者,urges war,0.0,0.0,
0.6897219859999999,recant,撤回，放弃，改变,recant,0.0,0.0,
0.527673806,contravene,违反，反对,"violate, oppose",0.0,0.0,
0.3837632,rectitude,正直,moral integrity,0.0,0.0,
0.054720979,perceptive,敏锐的,able to sense slight differences,0.0,0.0,
0.471562486,reactionary,反对变革的，极保守的,opposition to progress,0.0,0.0,
0.447699926,kindle,点燃,set fire; ignite,0.0,0.0,
0.9025546040000001,discomfit,使尴尬；阻碍,1. embarrassment; 2. prevent,0.0,0.0,
0.192226712,fanciful,不切实际的，荒谬的,without regard for reason,0.0,0.0,
0.330610807,accentuate,强调,noticeable,0.0,0.0,
0.443581524,prodigal,挥霍的；败家子,1. reckless spendthrift; 2. someone who spends money freely,0.0,0.0,
0.201294177,estimable,值得尊敬的,admirabie,0.0,0.0,
0.73167285,loathe,厌恶,dislike,0.0,0.0,
0.141927629,harry,不断烦扰，骚扰,distress; harass,0.0,0.0,
0.8119705509999999,check,使突然停止，阻止；同意，一致,1. arrest abruptly; 2. be in agreement,0.0,0.0,
0.211415959,plateau,高原；稳定时期，平台期,1. raised above area or land; 2. a stable level,0.0,0.0,
0.884001688,ethics,道德规范,rules governing conduct,0.0,0.0,
0.398691566,transient,短暂的，瞬时的,transitory,0.0,0.0,
0.509838581,distal,远离中心的，(神经)末梢的,situated away,0.0,0.0,
0.5430071,segment,分割；部分,separate,0.0,0.0,
0.86549462,warrant,批准，认可,give official acceptance,0.0,0.0,
0.20799168,marginal,不重要的,not of central importance,0.0,0.0,
0.903384025,deplete,耗尽，使衰竭,make complete use of,0.0,0.0,
0.969901922,surpass,超越，强于,become better,0.0,0.0,
0.459936455,placate,(通过让步以)平息抚慰,lessen the anger,0.0,0.0,
0.9876834790000001,retrench,削减开支,curtail expenses ,0.0,0.0,
0.16654834699999999,confine,限制,keep within limits,0.0,0.0,
0.517114426,ubiquitous,无所不在的，普通的,everywhere; often observed,0.0,0.0,
0.093334548,categorical,没有例外的；绝对的,absolute,0.0,0.0,
0.239097018,variegated,杂色的，斑驳的,different colors,0.0,0.0,
0.32373403300000003,self-perpetuating,自续的，能使自身永久存在的,continuing without ant external intervention; ,0.0,0.0,
0.6476964279999999,petition,请愿，正式的申请；申请书；(尤指正式地)请求,1. a solumn request; 2. make a request,0.0,0.0,
0.44476047700000004,pout,(尤指撅嘴或板着脸)表示不悦,show displeasure,0.0,0.0,
0.20006912,rein,抑制，限制抑制，控制,keep with certain boundaries,0.0,0.0,
0.12885018199999998,husband,节俭，勤俭持家,use economically,0.0,0.0,
0.128047573,scintillate,闪耀,sparks,0.0,0.0,
0.18548242399999998,judicious,明智的，慎重的,judgement; prudent,0.0,0.0,
0.7206118009999999,dashing,爱好冒险的，大胆的,take risks,0.0,0.0,
0.05107558,imitation,仿制品,like something else,0.0,0.0,
0.8700712009999999,blast,爆炸；炸裂，爆破；斥责，抨击,1. an explosion; 2. cause to break open; 3. criticize harshly,0.0,0.0,
0.506365094,earnest,严肃认真的,"serious, grave",0.0,0.0,
0.740894134,inconsequential,不重要的,no significance,0.0,0.0,
0.363538178,ambrosial,(食物)特别美味的；香的,extremely pleasing,0.0,0.0,
0.060487517000000005,levity,轻浮的态度，戏谑,frivolity,0.0,0.0,
0.926527949,unctuous,油嘴滑舌的，谄媚的,flattering,0.0,0.0,
0.647785514,requite,酬谢，报答；报仇,1. make repayment; 2. punish in kind,0.0,0.0,
0.067402408,execrate,痛恨,dislike strongly,0.0,0.0,
0.421429293,legacy,遗产,handed down from an ancestor,0.0,0.0,
0.40177706399999996,debonair,无忧无虑的，不在乎的；风度翩翩的,1. freedom from worries or troubles; 2. polished and worldly manners,0.0,0.0,
0.995765192,sacrosanct,极为神圣的，不可侵犯的,most sacred,0.0,0.0,
0.395539924,dire,可怕的，恐怖的；迫切的,1. fear; 2. immediate; urgent,0.0,0.0,
0.304367132,compatible,一致的，能共存的,in harmony,0.0,0.0,
0.498459045,subsidy,补助金，津贴,monetary,0.0,0.0,
0.279151011,enfranchise,给予…权利(例如选举权)；解放,1. endow rights; 2. set free,0.0,0.0,
0.036724644,bargain,协议；讨价还价,1. an agreement; 2. negotiate,0.0,0.0,
0.257163028,intermittent,断断续续的,not continuous,0.0,0.0,
0.41140423,incandescent,明亮灿烂的；热情饱满的，感情强烈的,1. bright; 2. zeal,0.0,0.0,
0.7327976979999999,deleterious,有害的,harmful,0.0,0.0,
0.279784831,falsehood,谎言,untrue; made in order to deceive,0.0,0.0,
0.7702470229999999,negotiate,商量，谈判,by mutual agreement,0.0,0.0,
0.35083717600000003,upbeat,心情好的；给人希望的，象征好运的,1. a good mood; 2. inspire hope,0.0,0.0,
0.27575509600000003,anemic,缺乏力量、活力、精神的,lacking force,0.0,0.0,
0.455348097,retentive,记性好的,having the ability to retain knowledge or information,0.0,0.0,
0.241435872,rarefy,使稀薄,make rare,0.0,0.0,
0.097704136,euphemism,婉言，委婉的说法,inoffensive expression,0.0,0.0,
0.454761552,apathy,缺乏兴趣，不关心,lack interest or concern,0.0,0.0,
0.729112458,treacherous,背叛的,betrayal,0.0,0.0,
0.008133256,rakish,放荡的，行为不检点的,lowered moral character,0.0,0.0,
0.464428513,frothy,(内容等)欢乐轻佻、不严肃的,gaily frivolous,0.0,0.0,
0.832481778,aggravate,加重，恶化,"worse, serious, severe",0.0,0.0,
0.922696993,contemplate,沉思，仔细思索,consider,0.0,0.0,
0.925689029,bridle,限制,keep from exceeding,0.0,0.0,
0.144500308,arrest,停止；逮捕；吸引(某人)注意力,1. stopping to a standstill; 2. keep under one’s control; 3.hold attention,0.0,0.0,
0.211681969,disciple,信徒，追随者,follower,0.0,0.0,
0.388017851,mirage,海市蜃楼，幻想,illusory,0.0,0.0,
0.8543233259999999,deify,尊崇，尊敬,high status or value to,0.0,0.0,
0.033539917,self-defeating,适得其反的，自我拆台的,causing more problems,0.0,0.0,
0.285494576,persistence,坚持，持续,lasting existence,0.0,0.0,
0.42897050299999995,desiccate,使缺乏活力,deprive vitality,0.0,0.0,
0.806052628,idyll,无忧无虑的生活,carefree episode,0.0,0.0,
0.42542369399999996,incessant,无间断的,without interruption,0.0,0.0,
0.278257268,proponent,建议者，支持者,supporter,0.0,0.0,
0.8827343870000001,prospect,探查，勘探,go into discovery,0.0,0.0,
0.721878259,slew,大量，许多,large amount,0.0,0.0,
0.556279884,beguile,欺骗,believe what is untrue,0.0,0.0,
0.27185387899999996,pithy,精练的，简洁的,forceful and brief,0.0,0.0,
0.311006961,apposite,相关的，合适的,pertinent or appropriate,0.0,0.0,
0.444009118,reassure,使安心，打消疑虑,restore to confidence,0.0,0.0,
0.32336460899999997,novice,新手，初学者,a person new to a field,0.0,0.0,
0.249977698,tyrant,暴君,a brutal ruler,0.0,0.0,
0.449238982,outwit,欺瞒，以智取胜,surpass cunning,0.0,0.0,
0.219339528,catalyze,成为…的导火索，导致,be the cause of ,0.0,0.0,
0.14247595,slouch,缓慢行走,move slowly,0.0,0.0,
0.739892302,revere,(尤指对神的)尊崇，尊敬,repect ,0.0,0.0,
0.47221926799999997,estrange,使疏远，离间，使感情失和,arouse enmity,0.0,0.0,
0.060513987000000005,calibrate,校准，调校,standardize,0.0,0.0,
0.319450361,concord,一致，和睦,accord,0.0,0.0,
0.004106505,ceremonious,讲究礼节的，庄重的,careful attention to set forms,0.0,0.0,
0.021274937999999997,stereotype,成见，老套的理念,a conventional opinion,0.0,0.0,
0.074652195,trickle,一滴一滴地流，缓慢地流,fail in drops,0.0,0.0,
0.623613004,despotic,专制的，暴虐的,tyrannical,0.0,0.0,
0.901002995,balk,阻碍；不愿接受，拒绝,1. check obstcale; 2. unwillingness,0.0,0.0,
0.79588053,rational,理性的,based on reasoning,0.0,0.0,
0.270028127,permeate,弥漫，渗透,spread throughout,0.0,0.0,
0.028404022999999997,quota,配额，限额,poroportional,0.0,0.0,
0.034351754,quail,胆怯，畏缩,cower,0.0,0.0,
0.045983039,cower,畏缩,cringe in fear,0.0,0.0,
0.753710764,overbearing,专横傲慢的,arrogant,0.0,0.0,
0.604419466,contumacious,不服从的，倔强的,disobedient,0.0,0.0,
0.69635045,canvass,仔细检查，详尽讨论；游说，去(一个地区)的各处或找到(个人)来拉选票或订单,1. examine carefully; 2. solicit votes or orders,0.0,0.0,
0.803703572,reproach,批评，责备,express criticism,0.0,0.0,
0.881742371,desecrate,亵渎，玷污,treat shamefully,0.0,0.0,
0.07123288400000001,extricate,使解脱，救出,free from entanglement,0.0,0.0,
0.40808993299999996,monolithic,大一统的,"single, uniform",0.0,0.0,
0.738043325,sarcasm,讽刺，轻蔑,ironic,0.0,0.0,
0.9041734309999999,sodden,湿透的；使…湿透,1. penetrated by water; 2. wet thoroughly,0.0,0.0,
0.844057106,circumvent,躲避，不遵从,avoid having to comply with,0.0,0.0,
0.6862160740000001,delirium,精神错乱；极度兴奋，发狂,mental disturbance,0.0,0.0,
0.58710902,compliment,称赞，恭维；敬意，免费赠送的礼物,1. praise; 2. honor,0.0,0.0,
0.6470052820000001,hackneyed,陈腐的，缺乏创新的,lacking; freshness; originality,0.0,0.0,
0.184626117,strenuous,有活力的；艰苦的，费力的,1. vigorously active; 2. requiring considerable effort ,0.0,0.0,
0.240722918,sullen,闷闷不乐的,lacking in cheer,0.0,0.0,
0.462117926,subject,取决于(其他因素的)，受制于,under the influence,0.0,0.0,
0.532486127,heartrending,令人心碎的,"sorrow, distress",0.0,0.0,
0.455902001,veneer,粉饰(不好的东西),conceal defect,0.0,0.0,
0.21182544399999997,typo,打字错误,error,0.0,0.0,
0.6404006289999999,sinecure,拿钱不干事的职务；闲差事,requires little or no work,0.0,0.0,
0.263290664,stunt,阻碍(成长),hinder growth,0.0,0.0,
0.864033145,schism,不一致,lack of agreement,0.0,0.0,
0.880051294,commencement,开始；毕业典礼,1. a start; 2. the ceremonies for conferring degrees,0.0,0.0,
0.595751842,multifarious,多种多样的,many and various,0.0,0.0,
0.19506488,domicile,为…提供住处,provide domicile,0.0,0.0,
0.43497451200000004,beneficent,仁慈的，好慈善的；(对个人或社会)有益的,1. charitable; 2. contributing to social well-being,0.0,0.0,
0.97847464,substantial,有重大意义的,considerable in importance,0.0,0.0,
0.89050322,boisterous,喧嚷的，吵闹的,noisily turbulent,0.0,0.0,
0.498321649,dearth,供应不足,inadequate,0.0,0.0,
0.957722759,plush,奢华的，豪华的,notably luxurious,0.0,0.0,
0.256897905,bash,抨击，严厉批评,criticize harshly,0.0,0.0,
0.291190541,glisten,闪光,shine; sparkling,0.0,0.0,
0.796349808,vocation,职业,employed,0.0,0.0,
0.167586277,assuage,缓和，减轻,lessen intensity,0.0,0.0,
0.16784364899999998,repartee,打趣，善意的玩笑,good-natured teasing,0.0,0.0,
0.9135957570000001,precursor,先驱者，先导,one that precedes the approach of another,0.0,0.0,
0.86622293,pastiche,(带嘲讽的)模仿；大杂烩,1. with satirical intent; 2. hodgepodge,0.0,0.0,
0.152917409,lucid,表达清晰的，简单易懂的,easily understood,0.0,0.0,
0.093122451,sate,使饱足，充分满足,satisfy fully,0.0,0.0,
0.948162953,salutation,赞扬,praise,0.0,0.0,
0.756259432,observant,警惕的，警觉的；严格遵守(规章、制度或原则)的,1. paying close attentions; 2. diligent in obseving a law,0.0,0.0,
0.7361983409999999,earsplitting,震耳欲聋的,distressingly loud,0.0,0.0,
0.82764677,smug,自大的，自鸣得意的,opinion of oneself,0.0,0.0,
0.46580696899999996,paraphrase,转述，意译，改写,in different words,0.0,0.0,
0.014969808999999999,verbatim,逐字地，一字不差地,exact words,0.0,0.0,
0.460102905,animus,敌意,spiteful malevolent enmity,0.0,0.0,
0.630044085,civility,彬彬有礼,politeness,0.0,0.0,
0.199392452,concur,同意；同一时间发生、存在；团结合作,1. express agreement; 2. occur at the same time; joint                                                                    ,0.0,0.0,
0.53341385,onerous,费时间花心思的,"required much time,effort",0.0,0.0,
0.159954186,wheedle,(用花言巧语)诱惑，哄骗,persuade by flattery,0.0,0.0,
0.71473959,stipulate,规定，特定要求,specify agreement,0.0,0.0,
0.23865346,damper,抑制因素,restrains; depresses,0.0,0.0,
0.006585296,conducive,有益的，有促进作用的,promote or assist,0.0,0.0,
0.809564573,dart,突然移动，猛冲，狂奔；公开侮辱,1. suddenly; 2. intended to hurt another's fellings,0.0,0.0,
